identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
60f43d8ef4ef492485715bcc406d63ef_4,04c-01,Fire Battalions,,"FEMS Battalion Alarm Districts locations. The dataset contains locations and attributes of Battalion Alarm Districts, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Written documentation provided by FEMS identified Engine Local Alarm Districts locations. The dataset was created using the Street Center Line dataset as reference and snap base. Battalion Alarm Districts were aggregated from Engine Local Alarm Districts",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:11:58.000Z,,,"District of Columbia, United States|Maryland, United States","-77.1198964251,38.7915818465,-76.9090163369,38.9959674016",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/60f43d8ef4ef492485715bcc406d63ef_4,http://opendata.dc.gov/datasets/60f43d8ef4ef492485715bcc406d63ef_4.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/4,,MapServer,Alarm District|Battalion|boundary|DC|DC|DC GIS|DCGIS|District|District of Columbia|emergency|fems|fire|NCR GDX|Public Safety|pubSafety|Service Area|Washington|Washington DC
b79c197717644fcc8836a3ea1c25aeab_11,04c-01,Green Buildings (LEED),,"Green Buildings (LEED) The LEED (Leadership in Energy and Environmental Design) Green Building Rating System? is a voluntary, consensus-based national standard for developing high-performance, sustainable buildings. Members of the U.S. Green Building Council representing all segments of the building industry developed LEED and continue to contribute to its evolution. LEED was created to: * Define green building by establishing a common standard of measurement * Promote integrated, whole-building design practices * Recognize environmental leadership in the building industry * Stimulate green competition * Raise consumer awareness of green building benefits * Transform the building market LEED provides a complete framework for assessing building performance and meeting sustainability goals. Based on well-founded scientific standards, LEED emphasizes state of the art strategies for sustainable site development, water savings, energy efficiency, materials selection and indoor environmental quality. LEED recognizes achievements and promotes expertise in green building through a comprehensive system offering project certification, professional accreditation, training and practical resources. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T20:55:40.000Z,,,"District of Columbia, United States|Maryland, United States","-77.0459884105,38.8840476471,-77.0122184043,38.9156513218",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/b79c197717644fcc8836a3ea1c25aeab_11,http://opendata.dc.gov/datasets/b79c197717644fcc8836a3ea1c25aeab_11.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/11,,MapServer,DC|DC GIS|DCGIS|District of Columbia|Efficient|Energy|Energy Star|Environment|environment|Environmental|Green|Green building|LEED|sustainable|Washington DC
4487e7b6b3da4c9dbd30bf333c2314a6_76,04c-01,Land Boundary Changes - 2019,,"Owner polygons. The dataset contains locations and attributes of owner polygons, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The tax information (attribution) comes from OTR's Public Extract file. The creation of this layer is automated, occurs weekly, and uses the most currently available tax information. The date of the extract can be found in the EXTRACTDATfield in this layer. Please visit http://vpm.dc.gov/ for additional information.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:19:55.000Z,,,"District of Columbia, United States|Maryland, United States","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/4487e7b6b3da4c9dbd30bf333c2314a6_76,http://opendata.dc.gov/datasets/4487e7b6b3da4c9dbd30bf333c2314a6_76.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/76,,MapServer,Cadastral|DC|DC|DC GIS|DCGIS|District of Columbia|jan2019|Land|land|land boundary|Lbdnychange|location|Lot|otr|parcel|Property|record|reservation|Square|tax|vector|vpm|Washington|Washington DC
7b882feb600b48c2bdcae23f6cac3020_3,04c-01,Fire Alarm Districts,,"FEMS Engine Local Alarm Districts locations. The dataset contains locations and attributes of Engine Local Alarm Districts, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Written documentation provided by FEMS identified Engine Local Alarm Districts locations. The dataset was created using the Street Center Line dataset as reference and snap base.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-27T21:11:58.000Z,,,"District of Columbia, United States|Maryland, United States","-77.119702237,38.7931701818,-76.9094002692,38.9959674036",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/7b882feb600b48c2bdcae23f6cac3020_3,http://opendata.dc.gov/datasets/7b882feb600b48c2bdcae23f6cac3020_3.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/3,,MapServer,boundary|DC|DC|DC GIS|DCGIS|District|District of Columbia|emergency|Engine|fems|fire|Fire Alarm District|NCR GDX|Public Safety|pubSafety|Service Area|Washington|Washington DC
107f535e5d3347a8ac1e46dbc13669d4_6,04c-01,Construction Permits in 2019,,"The dataset contains locations and attributes of above ground permits applied for and approved by the District Department of Transportation. They are existing occupied constructions and events. Examples include: moving trucks, roll off debris container, moving storage container, construction staging area, mobile crane work zone, other reserved parking. The public space permit process is described on the DDOT website http://ddot.dc.gov.These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:25:30.000Z,,,"District of Columbia, United States|Maryland, United States","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/107f535e5d3347a8ac1e46dbc13669d4_6,http://opendata.dc.gov/datasets/107f535e5d3347a8ac1e46dbc13669d4_6.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DDOT/MapServer/6,,MapServer,2018live|2019live|cdw|DC GIS|ddot|District of Columbia|Feeds|jan2019|permit|public space|public space permit|Washington DC
0a33bf13807f486baa560464f98a72bf_65,04c-01,Purchase Orders in FY 2019,,DC Office of Contracting and Procurement Purchase Orders from Procurement Automated Support System (PASS). This dataset contains purchase orders with the amount spend greater than $2500.,Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2018-12-24T20:13:44.000Z,,,"District of Columbia, United States|Maryland, United States","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/0a33bf13807f486baa560464f98a72bf_65,,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/65,,MapServer,Government operations|transparency|accountability|PO|purchase orders|procurement|Office of Contracting and Procurement|Financials|Jan2019|dollars|2019live
f08294e5286141c293e9202fcd3e8b57_1,04c-01,Crime Incidents in 2019,,"DC crime incident locations. The dataset contains a subset of locations and attributes of incidents reported in the ASAP (Analytical Services Application) crime report database by the District of Columbia Metropolitan Police Department (MPD). Visit https://dcatlas.dcgis.dc.gov/crimecards/ for more information. This data is shared via an automated process where addresses are geocoded to the District's Master Address Repository and assigned to the appropriate street block. Block locations for some crime points could not be automatically assigned resulting in 0,0 for x,y coordinates. These can be interactively assigned using the MAR Geocoder.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-24T20:17:15.000Z,,,"District of Columbia, United States|Maryland, United States","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",Maryland,Municipalities Geospatial Data,District of Columbia,"City of Washington, DC",http://opendata.dc.gov/datasets/f08294e5286141c293e9202fcd3e8b57_1,http://opendata.dc.gov/datasets/f08294e5286141c293e9202fcd3e8b57_1.zip,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/MPD/MapServer/1,,MapServer,2019live|assault|burglary|cdw|Crime|DC GIS|District of Columbia|Feeds|homicide|jan2019|MPD|police|robbery|safety|theft|Washington DC
2e86cf0176984e16a0cde0844cfb6dcd_1,04f-01,DVRPC New Jersey Transportation Improvement Program (TIP) 2018-2021 (Line),,"The Transportation Improvement Program (TIP) is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. The DVRPC FY2019 TIP for PA (FY2019-2022) was adopted by the DVRPC Board on June 28, 2018, and is in effect from October 1, 2018 to September 30, 2020. This important document catalogs the latest program of transportation projects for the Pennsylvania counties in the bi-state region.Please note that not all TIP projects are able to be mapped.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-21T20:11:34.000Z,,,"Delaware Valley, United States|Maryland, United States","-75.35699622818956,39.51764635409336,-74.41788856601221,40.39005360948926",Maryland,Regional & NGO Geospatial Data,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_1,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_1.zip,https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/DVRPC_New_Jersey_Transportation_Improvement_Program_TIP_2018_2021_Line/FeatureServer/1,,FeatureServer,Transportation Improvement Program|TIP|DVRPC|New Jersey|Transportation
2e86cf0176984e16a0cde0844cfb6dcd_0,04f-01,DVRPC New Jersey Transportation Improvement Program (TIP) 2018-2021 (Point),,"The Transportation Improvement Program (TIP) is the regionally agreed-upon list of priority transportation projects, as required by federal law (ISTEA, TEA-21, SAFETEA LU, MAP-21, and the FAST Act). The TIP document must list all projects that intend to use federal funds, along with all non-federally funded projects that are regionally significant. We also include all other State funded capital projects. The projects are multi-modal; that is, they include bicycle, pedestrian, ITS, and freight related projects, as well as the more traditional highway and public transit projects. The DVRPC FY2019 TIP for PA (FY2019-2022) was adopted by the DVRPC Board on June 28, 2018, and is in effect from October 1, 2018 to September 30, 2020. This important document catalogs the latest program of transportation projects for the Pennsylvania counties in the bi-state region.Please note that not all TIP projects are able to be mapped.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-21T20:11:34.000Z,,,"Delaware Valley, United States|Maryland, United States","-75.35699622818956,39.51764635409336,-74.41788856601221,40.39005360948926",Maryland,Regional & NGO Geospatial Data,Delaware Valley Regional Planning Commission,DVRPC-GIS,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_0,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_0.zip,https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/DVRPC_New_Jersey_Transportation_Improvement_Program_TIP_2018_2021_Line/FeatureServer/0,,FeatureServer,Transportation Improvement Program|TIP|DVRPC|New Jersey|Transportation
21e9e461adcd4fe2818163a84a91eed4_0,06a-01,DNR ROADS,,DNR Road and ORV Status,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-18T15:15:10.000Z,,,"Michigan, United States","-89.97969962161392,41.66808376639093,-82.20040397977928,47.42374718628782",Michigan State,State Agencies Geospatial Data,State of Michigan,State of Michigan,http://gis-michigan.opendata.arcgis.com/datasets/21e9e461adcd4fe2818163a84a91eed4_0,http://gis-michigan.opendata.arcgis.com/datasets/21e9e461adcd4fe2818163a84a91eed4_0.zip,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/DNR_ROADS/FeatureServer/0,,FeatureServer,Roads|DNR|NLP|PA288|dnr|road|roads|transportation|Ownership|Fishing|Forestry|Recreation|Park|Wildlife|Michigan
0adaf881a34e4ac594634244a0f47f3f_1,05b-053,County Parcels,,"Download the full Hennepin County parcel dataset in Shapefile format.
The County parcels dataset contains polygons representing individual taxed parcels or individual tax-exempt parcels tracked for taxing purposes. It also contains polygons representing the locations of multiple tax properties (multi-PID parcels). It is the combination of the parcel base dataset and the multiple parcel base dataset with attributes from a monthly extract of the property tax information system. The PID field contains the property ID number for each parcel.In the case of multiple tax properties, several parcel polygons may be stacked on top of one another. These are multiple tax parcels that cannot be delineated on a two-dimensional map, including both taxed and tax-exempt parcels. The parcels are represented with identical geometries but have different parcel IDs and associated tax attributes.?Link to Attribute Table Information:?http://gis.hennepin.us/OpenData/Metadata/County%20Tax%20Parcels.pdf?Data updated: monthlyUse Limitations: This data (i) is furnished AS IS with no representation as to completeness or accuracy; (ii) is furnished with no warranty of any kind; and (iii) is not suitable for legal, engineering or surveying purposes. Hennepin County shall not be liable for any damage, injury or loss resulting from this data. General questions about this dataset, including errors, omissions, corrections and/or updates should be directed to the Survey Division, Resident and Real Estate Services Department, Hennepin County at 612-348-3131.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-27T23:00:27.000Z,,,"Hennepin County, Minnesota, United States|Minnesota, United States","-93.76656681264714,44.78354098521465,-93.17859049383435,45.246697380682974",Minnesota,Counties Geospatial Data,"Hennepin County, Minnesota",Hennepin County,http://gis-hennepin.opendata.arcgis.com/datasets/0adaf881a34e4ac594634244a0f47f3f_1,http://gis-hennepin.opendata.arcgis.com/datasets/0adaf881a34e4ac594634244a0f47f3f_1.zip,https://services1.arcgis.com/ziLNoRgqnICUM0q1/arcgis/rest/services/COUNTY_PARCELS/FeatureServer/1,,FeatureServer, property|open data|land and property|parcels
